model,split,overall_event_rate,top_5pct_event_rate,top_5pct_lift,top_10pct_event_rate,top_10pct_lift,top_20pct_event_rate,top_20pct_lift
price_only,valid,0.1702523240371846,1.0,5.873634945397816,0.9787234042553191,5.748663989112756,0.7529880478087649,4.4227769110764426
price_only,test,0.06615776081424936,0.9285714285714286,14.035714285714286,0.5867346938775511,8.868720565149138,0.31297709923664124,4.730769230769232
price_plus_news,valid,0.184070796460177,1.0,5.4326923076923075,0.995575221238938,5.408653846153846,0.7765486725663717,4.21875
price_plus_news,test,0.08673469387755102,0.9827586206896551,11.330628803245435,0.7350427350427351,8.474610356963298,0.4127659574468085,4.758948685857321
