ticker,date,text,source,url,news_status
NVDA,2026-05-08,"A Look At Corning (GLW) Valuation After The NVIDIA AI Data Center Partnership. Corning (GLW) is back on many investors’ screens after announcing a multi year partnership with NVIDIA that links its fiber optics business directly to hyperscale AI data center buildouts across the United States. See our latest analysis for Corning. The stock’s recent momentum has been strong, with a 22.81% 1 month share price return and 49.31% 3 month share price return, alongside a very large 1 year total shareholder return and multi year gains above 5x. This acceleration has coincided",Yahoo,https://finnhub.io/api/news?id=caaf7c811bfd3ebbc3fefefc79bea09785200599ce15e872e3b76c1e08de4b5c,supabase
NVDA,2026-05-08,This new AI trade is leaving Nvidia and Micron in the dust. Western Digital and Seagate have overtaken Nividia and Micron since the ChatGPT launch,Yahoo,https://finnhub.io/api/news?id=fdb9863a5b444ad8b6f55dda05446099137fa47b2e76c6d656d9c358421b652a,supabase
NVDA,2026-05-08,"Nasdaq, S&P 500 Hit New Highs, Log Sixth Consecutive Weekly Gains. The Nasdaq Composite and the S&P 500 reached new peaks on Friday, boosting their weekly gains, follo",Yahoo,https://finnhub.io/api/news?id=6e315dd6b7b2502d20cba04325e3194d2a1d4c79a35fbb4c1a6ff5c0cd0b7833,supabase
NVDA,2026-05-08,"In Rush to Buy CPUs, Intel Won’t Be the Only Winner. The rise of AI agents is swinging attention back to the main brain of data-center computing, the CPU",Yahoo,https://finnhub.io/api/news?id=3c0b295b29393d34fe9a241ba2fe11f3e2cb0a9493d8e4540362b44cc11930e9,supabase
NVDA,2026-05-08,Palantir Just Crushed Earnings. So Why Is the Stock Down?. The business fundamentals and valuation are slowly converging on each other,Yahoo,https://finnhub.io/api/news?id=19d6c786c61023e45d1dc36a3bdd702a41626a863aaae14b2044b943f203a3f6,supabase
NVDA,2026-05-08,"Stock Market Today: Nasdaq, S&P 500 Eye Record Highs; Affirm Slides (Live Coverage). Stock Market Today: The Dow Jones index rose Friday on a surprise April jobs report. Coinbase and Cloudflare dived on earnings",Yahoo,https://finnhub.io/api/news?id=4523774564cbd7c42f97b5498868349815ab516dd00bd2528cd36046bb8bf230,supabase
NVDA,2026-05-08,What Is One of the Best Energy Stocks to Buy and Hold for 10 Years?. The company is a well-oiled machine (pun intended),Yahoo,https://finnhub.io/api/news?id=aaa18e94b6fdcaa72e57b96f45a5ba3e0b6c8fba29aaac181d6beb0acae84226,supabase
NVDA,2026-05-08,"Weekly Wrap: Bitcoin Struggles To Stay Above $80,000. Bitcoin (CRYPTO: $BTC) is struggling to end the trading week above the key threshold of $80,000 U.S. In afternoon t",Yahoo,https://finnhub.io/api/news?id=7a63f417ec15d16bb0dfa04847b9f8c19e0b7731809d1e13a7d3fecc62b17298,supabase
NVDA,2026-05-08,Strawberry Fields REIT LLC Q1 2026 Earnings Call Summary. Moby summary of Strawberry Fields REIT LLC's Q1 2026 earnings call,Yahoo,https://finnhub.io/api/news?id=95da3160de066ed80852361c55b091ad962bbaf7c1058d47e1b5e91f4cb9b5e0,supabase
NVDA,2026-05-08,"Qualcomm Just Ripped 70% in a Month. Is It Time to Sell in May and Go Away?. Shares of Qualcomm (NASDAQ:QCOM) are heading higher Friday, trading at around $215 intraday and up roughly 6% on the session. The move caps a parabolic stretch that has put QCOM stock up 70% over the past month. That kind of vertical move on a $200 billion-plus mega-cap is rare. It’s also forcing investors to ask ... Qualcomm Just Ripped 70% in a Month. Is It Time to Sell in May and Go Away?",Yahoo,https://finnhub.io/api/news?id=eed383667aa936f0334d62395e0c29d068f64e780d88e2673734e8c542caed71,supabase
NVDA,2026-05-08,"Why the Gap Between Chip and Software Stocks Keeps Getting Wider. Investors can’t get enough of Nvidia, AMD, Intel, and Micron as earnings season widens the divide between chip and software stocks",Yahoo,https://finnhub.io/api/news?id=f5b59192f2bdf7dfc4d1c581c7d219fe114f3b954432f75760ff9d4dec789c3c,supabase
NVDA,2026-05-08,Creative Media & Community Trust Corporation Q1 2026 Earnings Call Summary. Moby summary of Creative Media & Community Trust Corporation's Q1 2026 earnings call,Yahoo,https://finnhub.io/api/news?id=9bd2d9927f1bb2bb9dc77ff03c0682db6f9dd7b4439ea415e5d241b48f72f394,supabase
NVDA,2026-05-08,Brookfield Business Corporation Q1 2026 Earnings Call Summary. Moby summary of Brookfield Business Corporation's Q1 2026 earnings call,Yahoo,https://finnhub.io/api/news?id=a5ef767183218a1018ce384c4fd6c296cc709e8d4a97c80e9886d30237519500,supabase
NVDA,2026-05-08,Apple May Become an Intel Customer Again. What This Means for Both Companies.. On Friday The Wall Street Journal cited sources who said that  Apple  and  Intel  had reached a preliminary agreement for Intel to manufacture chips for the iPhone-maker.  Intel stock was up 16% in midday trading on the news; it has risen 246% this year.  Apple uses  Taiwan Semiconductor Manufacturing  to make its Apple Silicon chips that run all its devices,Yahoo,https://finnhub.io/api/news?id=861ffa14b70df50d70a2ea2da3c33e4c7bf64603b2cbdd789d0180eac3e7454c,supabase
NVDA,2026-05-08,"Dow Jones Futures: Market At Highs With Iran, Trump-Xi Summit In Focus; Apple, Nvidia, Boeing In Buy Areas. Dow Jones futures: The stock market hit fresh highs this past week with U.S.-Iran news and the Trump-Xi summit in focus. Apple, Nvidia, Boeing are in buy areas",Yahoo,https://finnhub.io/api/news?id=ff1b730764539e981197974ce9d8f5319fee8dd8e509cf75b6cca5080325b311,supabase
NVDA,2026-05-08,White House scales back CEO group for China trip. White House takes more cautious China approach,Yahoo,https://finnhub.io/api/news?id=c6ee6b9a861745c4dbe809fec248387ab86998bf4890b5c941f76ca455441b2f,supabase
NVDA,2026-05-09,Why Rocket Lab Stock Skyrocketed Today. This top space stock gives investors many ways to profit,Yahoo,https://finnhub.io/api/news?id=1385776c995f5eccfb523288c54184c7aa3dde4b672ecc6bf882fae4c90286d4,supabase
NVDA,2026-05-09,"Better Dividend Stock: AGNC Investment vs. Realty Income. If all you consider is dividend yield, you may be tempted by a stock that isn't a reliable dividend payer",Yahoo,https://finnhub.io/api/news?id=3a07c11e83cc08a45900b4de2f74a8e538bd9b4f604261337720226b567c5e04,supabase
NVDA,2026-05-09,"Is It Finally Time to Buy Uber Stock?. The ride-hailing giant just posted an exceptional first quarter, reigniting the bull case",Yahoo,https://finnhub.io/api/news?id=4d58c5f269ef79c836b05e623bff701f0300dbb0da6bbbff6ca512d7a1e14841,supabase
NVDA,2026-05-09,Got $500? The Best Energy Dividend Stock to Buy Right Now. The goal isn't to chase the highest yield. It's to find the most reliable source of income,Yahoo,https://finnhub.io/api/news?id=33b05a79a535ea39129ea5df11cc82b0a08c7f15976b8eb1660088a97d751547,supabase
