date,ticker,open,high,low,close,adj_close,volume
2025-05-08,RKLB,23.024999618530273,23.200000762939453,22.25,23.100000381469727,23.100000381469727,15754000
2025-05-09,RKLB,22.899999618530273,22.899999618530273,20.23200035095215,20.510000228881836,20.510000228881836,30349700
2025-05-12,RKLB,21.7549991607666,21.799999237060547,20.885000228881836,21.260000228881836,21.260000228881836,15229700
2025-05-13,RKLB,21.68000030517578,22.3700008392334,21.440000534057617,21.829999923706055,21.829999923706055,14950700
2025-05-14,RKLB,21.989999771118164,24.520000457763672,21.860000610351562,24.1299991607666,24.1299991607666,36800900
2025-05-15,RKLB,23.59000015258789,25.229999542236328,22.770000457763672,25.219999313354492,25.219999313354492,27530600
2025-05-16,RKLB,25.299999237060547,25.75,24.93000030517578,25.56999969482422,25.56999969482422,24452900
2025-05-19,RKLB,24.299999237060547,25.81999969482422,24.290000915527344,25.799999237060547,25.799999237060547,17316300
2025-05-20,RKLB,25.940000534057617,26.39699935913086,25.34000015258789,26.0,26.0,18173600
2025-05-21,RKLB,25.655000686645508,26.65999984741211,25.040000915527344,25.170000076293945,25.170000076293945,17081800
2025-05-22,RKLB,24.75,26.56800079345703,23.920000076293945,25.81999969482422,25.81999969482422,18681200
2025-05-23,RKLB,25.334999084472656,25.514999389648438,24.670000076293945,25.420000076293945,25.420000076293945,14249900
2025-05-27,RKLB,26.600000381469727,28.760000228881836,26.579999923706055,28.760000228881836,28.760000228881836,21781500
2025-05-28,RKLB,29.90999984741211,30.780000686645508,28.520000457763672,28.93000030517578,28.93000030517578,30832500
2025-05-29,RKLB,29.690000534057617,30.030000686645508,27.260000228881836,27.350000381469727,27.350000381469727,16266100
2025-05-30,RKLB,27.014999389648438,27.219999313354492,26.030000686645508,26.790000915527344,26.790000915527344,12706300
2025-06-02,RKLB,26.5,27.0,25.809999465942383,26.600000381469727,26.600000381469727,10757100
2025-06-03,RKLB,27.385000228881836,28.0,26.469999313354492,26.719999313354492,26.719999313354492,12186500
2025-06-04,RKLB,26.75,27.459999084472656,26.15999984741211,26.90999984741211,26.90999984741211,11683000
2025-06-05,RKLB,26.8799991607666,26.959999084472656,25.520000457763672,26.450000762939453,26.450000762939453,27953900
2025-06-06,RKLB,28.15999984741211,29.09000015258789,26.350000381469727,28.920000076293945,28.920000076293945,34136500
2025-06-09,RKLB,30.0,32.70000076293945,28.354999542236328,29.639999389648438,29.639999389648438,60217100
2025-06-10,RKLB,29.56999969482422,29.790000915527344,27.0,27.170000076293945,27.170000076293945,30798100
2025-06-11,RKLB,27.71500015258789,28.040000915527344,26.889999389648438,27.360000610351562,27.360000610351562,21283400
