date,ticker,open,high,low,close,adj_close,volume
2025-05-08,OXY,40.08000183105469,41.849998474121094,39.650001525878906,41.439998626708984,40.5615234375,22520500
2025-05-09,OXY,41.970001220703125,42.34000015258789,41.439998626708984,42.15999984741211,41.266265869140625,11651300
2025-05-12,OXY,44.119998931884766,44.93000030517578,43.709999084472656,43.86000061035156,42.93022918701172,17874200
2025-05-13,OXY,43.939998626708984,44.689998626708984,43.68000030517578,44.38999938964844,43.44898986816406,12907900
2025-05-14,OXY,43.880001068115234,44.060001373291016,43.61000061035156,43.81999969482422,42.89107131958008,8668100
2025-05-15,OXY,43.0099983215332,43.40999984741211,42.400001525878906,43.369998931884766,42.45061492919922,10017100
2025-05-16,OXY,43.65999984741211,43.79999923706055,42.65999984741211,43.040000915527344,42.12761306762695,7579000
2025-05-19,OXY,42.529998779296875,42.54999923706055,41.88999938964844,42.310001373291016,41.4130859375,8309800
2025-05-20,OXY,42.310001373291016,42.36000061035156,41.720001220703125,41.900001525878906,41.01177978515625,5922200
2025-05-21,OXY,41.939998626708984,41.939998626708984,41.11000061035156,41.130001068115234,40.25809860229492,11243000
2025-05-22,OXY,40.83000183105469,41.33000183105469,40.15999984741211,41.08000183105469,40.209163665771484,8588500
2025-05-23,OXY,40.58000183105469,41.41999816894531,40.40999984741211,41.290000915527344,40.41470718383789,6511700
2025-05-27,OXY,41.5,41.650001525878906,41.060001373291016,41.619998931884766,40.73771286010742,7682400
2025-05-28,OXY,41.83000183105469,42.04999923706055,41.04999923706055,41.119998931884766,40.248313903808594,6722300
2025-05-29,OXY,41.38999938964844,41.5099983215332,40.880001068115234,41.459999084472656,40.58110427856445,5927100
2025-05-30,OXY,41.060001373291016,41.150001525878906,40.5099983215332,40.779998779296875,39.9155158996582,8919900
2025-06-02,OXY,41.790000915527344,42.040000915527344,41.0,41.439998626708984,40.5615234375,8003700
2025-06-03,OXY,41.4900016784668,43.029998779296875,40.959999084472656,42.689998626708984,41.78502655029297,12204400
2025-06-04,OXY,42.65999984741211,43.220001220703125,41.709999084472656,41.90999984741211,41.02156448364258,11577600
2025-06-05,OXY,42.279998779296875,42.31999969482422,41.70000076293945,41.81999969482422,40.9334716796875,7011700
2025-06-06,OXY,42.130001068115234,42.84000015258789,42.130001068115234,42.540000915527344,41.63821029663086,6850100
2025-06-09,OXY,43.0,43.630001068115234,42.720001220703125,43.2400016784668,42.32337188720703,9766700
2025-06-10,OXY,43.439998626708984,44.41999816894531,43.310001373291016,43.90999984741211,43.219051361083984,9153400
2025-06-11,OXY,44.369998931884766,44.970001220703125,43.84000015258789,44.84000015258789,44.13441848754883,9400300
2025-06-12,OXY,44.470001220703125,44.77000045776367,44.04999923706055,44.7599983215332,44.0556755065918,9681800
2025-06-13,OXY,46.560001373291016,46.63999938964844,45.59000015258789,46.45000076293945,45.719085693359375,23657400
2025-06-16,OXY,46.09000015258789,46.58000183105469,44.849998474121094,45.33000183105469,44.61670684814453,19689000
2025-06-17,OXY,45.97999954223633,46.709999084472656,45.41999816894531,45.97999954223633,45.2564811706543,16066800
2025-06-18,OXY,46.2599983215332,46.810001373291016,45.130001068115234,45.349998474121094,44.63639450073242,15678200
2025-06-20,OXY,45.560001373291016,45.900001525878906,45.36000061035156,45.630001068115234,44.911991119384766,23635500
2025-06-23,OXY,46.88999938964844,47.33000183105469,43.599998474121094,43.95000076293945,43.2584228515625,27895500
2025-06-24,OXY,42.630001068115234,43.54999923706055,42.15999984741211,42.47999954223633,41.811553955078125,20545100
2025-06-25,OXY,42.43000030517578,42.84000015258789,42.11000061035156,42.41999816894531,41.75249481201172,13625500
2025-06-26,OXY,42.5,43.2400016784668,42.369998931884766,43.15999984741211,42.48085403442383,11949000
2025-06-27,OXY,43.29999923706055,43.310001373291016,42.33000183105469,42.599998474121094,41.929664611816406,20707000
2025-06-30,OXY,42.38999938964844,42.439998626708984,41.93000030517578,42.0099983215332,41.34894561767578,9624100
2025-07-01,OXY,42.06999969482422,43.2400016784668,41.650001525878906,42.86000061035156,42.185577392578125,10608100
2025-07-02,OXY,43.43000030517578,44.029998779296875,42.77000045776367,43.93000030517578,43.238739013671875,8795800
2025-07-03,OXY,43.75,44.060001373291016,43.650001525878906,43.79999923706055,43.110782623291016,4579200
2025-07-07,OXY,43.5099983215332,44.16999816894531,42.790000915527344,43.349998474121094,42.66786193847656,12454500
2025-07-08,OXY,43.36000061035156,45.869998931884766,43.310001373291016,45.75,45.03009796142578,15729000
2025-07-09,OXY,45.58000183105469,45.849998474121094,45.22999954223633,45.56999969482422,44.852928161621094,8685300
