date,ticker,open,high,low,close,adj_close,volume
2025-05-09,CRM,281.6199951171875,282.4800109863281,273.8800048828125,275.4200134277344,273.3798828125,4324200
2025-05-12,CRM,285.0,288.9700012207031,283.2300109863281,288.82000732421875,286.68060302734375,5937400
2025-05-13,CRM,291.0,292.739990234375,288.92999267578125,289.1700134277344,287.02801513671875,6711600
2025-05-14,CRM,293.5,296.04998779296875,289.260009765625,290.739990234375,288.58636474609375,7926200
2025-05-15,CRM,289.57000732421875,291.9700012207031,287.95001220703125,290.760009765625,288.60626220703125,4635600
2025-05-16,CRM,291.0899963378906,292.1700134277344,289.7200012207031,291.1499938964844,288.9933166503906,3846000
2025-05-19,CRM,288.1000061035156,289.8999938964844,286.9100036621094,287.6300048828125,285.4993896484375,5781200
2025-05-20,CRM,288.0899963378906,288.44000244140625,285.2099914550781,288.05999755859375,285.9262390136719,4032300
2025-05-21,CRM,284.4100036621094,287.6300048828125,281.1099853515625,282.2799987792969,280.1890563964844,5689800
2025-05-22,CRM,282.5,286.3500061035156,281.0299987792969,283.4200134277344,281.3205871582031,6642700
2025-05-23,CRM,279.0,280.739990234375,271.6499938964844,273.1300048828125,271.1068420410156,8887800
2025-05-27,CRM,273.1700134277344,278.5799865722656,270.2900085449219,277.19000244140625,275.1367492675781,10958000
2025-05-28,CRM,277.7099914550781,278.80999755859375,273.5799865722656,276.0299987792969,273.9853210449219,12758600
2025-05-29,CRM,263.5899963378906,267.7900085449219,254.5,266.9200134277344,264.94281005859375,28053100
2025-05-30,CRM,268.0799865722656,269.739990234375,260.70001220703125,265.3699951171875,263.404296875,12388500
2025-06-02,CRM,263.1099853515625,263.7900085449219,259.1400146484375,261.6199951171875,259.68206787109375,9213500
2025-06-03,CRM,262.0,264.75,261.3599853515625,264.4700012207031,262.5109558105469,7838500
2025-06-04,CRM,264.19000244140625,265.5,261.6199951171875,263.1700134277344,261.2206115722656,7372500
2025-06-05,CRM,263.7099914550781,268.75,263.6400146484375,267.1400146484375,265.1611633300781,8642900
2025-06-06,CRM,269.9700012207031,274.8999938964844,268.2099914550781,274.510009765625,272.4765930175781,7507000
2025-06-09,CRM,272.8500061035156,274.20001220703125,269.6600036621094,272.25,270.23333740234375,5728300
2025-06-10,CRM,272.07000732421875,273.75,266.8399963378906,268.2200012207031,266.233154296875,6309700
2025-06-11,CRM,268.5,269.510009765625,265.4100036621094,265.9100036621094,263.9403076171875,6568100
2025-06-12,CRM,264.70001220703125,269.0199890136719,263.3999938964844,266.9100036621094,264.932861328125,8054000
2025-06-13,CRM,263.4800109863281,265.70001220703125,258.0,258.3999938964844,256.48590087890625,7659300
2025-06-16,CRM,260.3900146484375,263.9800109863281,259.9599914550781,263.8800048828125,261.92529296875,7177000
2025-06-17,CRM,263.8500061035156,270.5,262.1000061035156,262.760009765625,260.8136291503906,9110100
2025-06-18,CRM,264.79998779296875,265.0799865722656,257.4700012207031,259.5,257.9862365722656,7628000
2025-06-20,CRM,260.69000244140625,262.8699951171875,259.260009765625,260.6300048828125,259.109619140625,12859200
2025-06-23,CRM,260.6400146484375,264.739990234375,258.75,263.4100036621094,261.8734130859375,9283800
2025-06-24,CRM,265.7099914550781,273.3800048828125,265.44000244140625,271.1700134277344,269.588134765625,9713900
2025-06-25,CRM,272.0,274.0,266.9800109863281,267.760009765625,266.1980285644531,6074300
2025-06-26,CRM,268.7799987792969,271.010009765625,265.1600036621094,270.739990234375,269.1606750488281,6708000
2025-06-27,CRM,271.8599853515625,274.1700134277344,269.42999267578125,273.4200134277344,271.8250427246094,21741400
2025-06-30,CRM,274.4599914550781,276.3800048828125,270.3999938964844,272.69000244140625,271.0992736816406,8541900
2025-07-01,CRM,272.0799865722656,274.0,270.6400146484375,271.9100036621094,270.3238220214844,6256800
2025-07-02,CRM,271.5199890136719,271.7099914550781,265.6499938964844,269.2099914550781,267.63958740234375,6115200
2025-07-03,CRM,269.70001220703125,274.7300109863281,269.32000732421875,272.1499938964844,270.5624084472656,5031800
2025-07-07,CRM,271.510009765625,274.0,268.2099914550781,269.79998779296875,268.2261047363281,6283500
2025-07-08,CRM,270.7900085449219,276.79998779296875,269.7300109863281,273.6499938964844,272.0537109375,6661200
2025-07-09,CRM,274.3599853515625,275.55999755859375,269.3699951171875,270.9200134277344,269.3396301269531,6373600
2025-07-10,CRM,270.8999938964844,271.489990234375,263.2099914550781,263.9700012207031,262.43017578125,7244600
2025-07-11,CRM,262.5799865722656,262.95001220703125,257.260009765625,258.07000732421875,256.5645751953125,7011200
2025-07-14,CRM,258.6000061035156,262.2300109863281,257.5,259.67999267578125,258.1651611328125,6533900
2025-07-15,CRM,261.0,261.80999755859375,257.2300109863281,257.5799865722656,256.0774230957031,5201500
2025-07-16,CRM,258.92999267578125,258.9800109863281,254.52000427246094,257.95001220703125,256.4452819824219,5649500
2025-07-17,CRM,257.989990234375,260.20001220703125,256.6499938964844,259.8800048828125,258.364013671875,5837400
2025-07-18,CRM,260.29998779296875,262.9800109863281,259.1199951171875,262.3800048828125,260.84942626953125,6381200
2025-07-21,CRM,263.6199951171875,264.30999755859375,261.6400146484375,262.2799987792969,260.75,6714700
2025-07-22,CRM,263.0,265.8900146484375,262.0,263.5899963378906,262.0523681640625,5001400
2025-07-23,CRM,263.9200134277344,268.4800109863281,262.5,267.2200012207031,265.66119384765625,5620700
2025-07-24,CRM,267.9800109863281,269.29998779296875,265.6400146484375,267.70001220703125,266.1383972167969,5877100
2025-07-25,CRM,268.010009765625,271.1000061035156,267.010009765625,269.1099853515625,267.5401306152344,4015400
2025-07-28,CRM,269.5,270.3399963378906,266.5899963378906,270.25,268.67352294921875,4533700
2025-07-29,CRM,271.6000061035156,274.0,267.30999755859375,267.3900146484375,265.8302001953125,5137100
2025-07-30,CRM,266.8699951171875,267.7699890136719,263.3299865722656,264.80999755859375,263.2652282714844,3928200
2025-07-31,CRM,265.0,265.0400085449219,257.8599853515625,258.3299865722656,256.8230285644531,7340300
2025-08-01,CRM,254.99000549316406,255.99000549316406,250.1300048828125,250.74000549316406,249.27732849121094,7646900
2025-08-04,CRM,251.0,253.5,250.63999938964844,252.32000732421875,250.84811401367188,4403500
2025-08-05,CRM,253.00999450683594,253.2899932861328,247.00999450683594,247.49000549316406,246.04627990722656,6761000
2025-08-06,CRM,249.3699951171875,250.25999450683594,247.02000427246094,249.1699981689453,247.71649169921875,5834700
2025-08-07,CRM,250.69000244140625,253.00999450683594,236.97000122070312,240.8800048828125,239.47483825683594,10010200
2025-08-08,CRM,241.2899932861328,242.9499969482422,237.8300018310547,240.50999450683594,239.10699462890625,8812000
2025-08-11,CRM,238.9199981689453,241.8699951171875,231.57000732421875,232.67999267578125,231.3226776123047,10740100
2025-08-12,CRM,233.0,233.6699981689453,226.47999572753906,231.66000366210938,230.30862426757812,13178000
2025-08-13,CRM,233.00999450683594,237.35000610351562,229.61000061035156,237.02999877929688,235.6472930908203,10209200
2025-08-14,CRM,237.0,237.0,232.8699951171875,233.3699951171875,232.00863647460938,7544800
2025-08-15,CRM,236.14999389648438,244.5,234.6300048828125,242.44000244140625,241.02574157714844,12942800
2025-08-18,CRM,239.77000427246094,244.52000427246094,239.49000549316406,243.97000122070312,242.54681396484375,8809200
2025-08-19,CRM,245.0,248.5,243.4499969482422,246.0,244.56497192382812,8642200
2025-08-20,CRM,245.6999969482422,247.57000732421875,244.4499969482422,246.4499969482422,245.01234436035156,8195100
2025-08-21,CRM,245.0399932861328,246.2899932861328,240.02000427246094,245.8300018310547,244.39596557617188,5646800
2025-08-22,CRM,245.77999877929688,249.52999877929688,244.11000061035156,248.2899932861328,246.84161376953125,6694300
2025-08-25,CRM,249.3699951171875,249.3699951171875,246.7899932861328,247.8699951171875,246.42405700683594,4957700
2025-08-26,CRM,246.6999969482422,248.8300018310547,242.85000610351562,243.74000549316406,242.3181610107422,8862300
2025-08-27,CRM,245.75,250.3699951171875,245.61000061035156,250.16000366210938,248.70071411132812,6506900
2025-08-28,CRM,252.47999572753906,255.64999389648438,250.2899932861328,254.52999877929688,253.0452117919922,8461200
2025-08-29,CRM,255.39999389648438,257.6400146484375,252.8699951171875,256.25,254.7551727294922,7363200
2025-09-02,CRM,254.82000732421875,254.99000549316406,248.75,252.86000061035156,251.3849639892578,9312500
2025-09-03,CRM,255.05999755859375,258.0,250.5500030517578,256.45001220703125,254.9540252685547,17417900
2025-09-04,CRM,240.05999755859375,245.22000122070312,234.6199951171875,244.00999450683594,242.58656311035156,30967500
2025-09-05,CRM,244.8300018310547,251.1300048828125,244.36000061035156,250.75999450683594,249.2971954345703,13029400
2025-09-08,CRM,250.8000030517578,252.94000244140625,247.3000030517578,252.27000427246094,250.7984161376953,12602200
2025-09-09,CRM,251.32000732421875,255.33999633789062,251.2100067138672,252.05999755859375,250.58961486816406,10901900
2025-09-10,CRM,252.75,253.99000549316406,241.72999572753906,242.57000732421875,241.15499877929688,11363600
2025-09-11,CRM,243.6999969482422,247.1699981689453,243.5,246.27999877929688,244.8433380126953,6944900
2025-09-12,CRM,246.10000610351562,247.58999633789062,241.25,242.75999450683594,241.3438720703125,8386400
2025-09-15,CRM,243.25,244.7100067138672,240.83999633789062,242.52000427246094,241.10528564453125,7244600
2025-09-16,CRM,242.52000427246094,242.67999267578125,237.24000549316406,239.30999755859375,237.91400146484375,8779800
2025-09-17,CRM,239.97000122070312,243.0,239.3800048828125,242.2100067138672,241.21640014648438,10124000
2025-09-18,CRM,244.16000366210938,247.2899932861328,242.9499969482422,244.27999877929688,243.27789306640625,9344400
2025-09-19,CRM,246.02000427246094,247.1999969482422,243.35000610351562,247.08999633789062,246.0763702392578,11813900
2025-09-22,CRM,245.27999877929688,250.47999572753906,243.16000366210938,249.69000244140625,248.66571044921875,7523800
2025-09-23,CRM,249.74000549316406,251.36000061035156,244.1300048828125,244.55999755859375,243.55674743652344,7669800
2025-09-24,CRM,245.6699981689453,248.83999633789062,243.00999450683594,245.88999938964844,244.8813018798828,6707100
2025-09-25,CRM,244.5,244.66000366210938,239.49000549316406,240.9499969482422,239.96156311035156,8145500
2025-09-26,CRM,240.69000244140625,244.52999877929688,240.35000610351562,243.42999267578125,242.43138122558594,4974600
2025-09-29,CRM,244.72000122070312,245.82000732421875,242.8699951171875,245.10000610351562,244.09454345703125,6373500
2025-09-30,CRM,245.0500030517578,245.2100067138672,235.80999755859375,237.0,236.0277557373047,10801100
2025-10-01,CRM,236.49000549316406,242.47000122070312,233.50999450683594,235.69000244140625,234.72314453125,10016600
2025-10-02,CRM,235.42999267578125,239.39999389648438,233.60000610351562,238.8800048828125,237.90005493164062,7679200
2025-10-03,CRM,238.75,242.80999755859375,238.5,240.36000061035156,239.3739776611328,8849800
2025-10-06,CRM,239.3300018310547,250.47000122070312,235.41000366210938,245.77999877929688,244.77174377441406,13922600
2025-10-07,CRM,246.47999572753906,247.36000061035156,237.5500030517578,239.74000549316406,238.7565155029297,8387400
2025-10-08,CRM,239.74000549316406,241.32000732421875,235.64999389648438,240.42999267578125,239.44369506835938,7120200
2025-10-09,CRM,239.27000427246094,245.9600067138672,237.14999389648438,245.3300018310547,244.3236083984375,7929100
2025-10-10,CRM,246.52000427246094,249.0500030517578,240.72000122070312,241.67999267578125,240.6885528564453,7988300
2025-10-13,CRM,242.88999938964844,249.35000610351562,242.3699951171875,248.75,247.72955322265625,8276500
2025-10-14,CRM,248.11000061035156,248.27999877929688,239.5500030517578,239.77000427246094,238.78640747070312,9123900
2025-10-15,CRM,240.8699951171875,241.32000732421875,235.89999389648438,236.5800018310547,235.60948181152344,8389200
2025-10-16,CRM,253.19000244140625,256.739990234375,242.6699981689453,246.0,244.9908447265625,24869700
2025-10-17,CRM,246.57000732421875,250.77999877929688,242.16000366210938,243.0800018310547,242.08282470703125,10851200
2025-10-20,CRM,245.0,255.39999389648438,244.3000030517578,254.27999877929688,253.23687744140625,9963900
2025-10-21,CRM,254.5,267.1300048828125,254.0,263.4100036621094,262.3294372558594,13354700
2025-10-22,CRM,262.20001220703125,262.3999938964844,256.510009765625,256.6400146484375,255.5872039794922,9370000
2025-10-23,CRM,257.6000061035156,258.55999755859375,254.1199951171875,255.0500030517578,254.00372314453125,6110100
2025-10-24,CRM,257.4200134277344,258.5,254.0,254.8300018310547,253.7846221923828,5490800
2025-10-27,CRM,257.0799865722656,258.1000061035156,254.9199981689453,255.47000122070312,254.4219970703125,4942400
2025-10-28,CRM,255.47000122070312,258.8399963378906,254.13999938964844,254.25999450683594,253.21694946289062,6435600
2025-10-29,CRM,252.0,253.57000732421875,249.0399932861328,251.4600067138672,250.42845153808594,7904200
2025-10-30,CRM,250.5,259.2799987792969,250.0,256.6499938964844,255.59713745117188,7767800
2025-10-31,CRM,254.8000030517578,261.82000732421875,252.6300048828125,260.4100036621094,259.34173583984375,6878300
2025-11-03,CRM,260.0,261.55999755859375,255.10000610351562,261.3399963378906,260.2679138183594,7054300
2025-11-04,CRM,258.1499938964844,259.260009765625,253.4600067138672,254.44000244140625,253.39622497558594,6792200
2025-11-05,CRM,254.6999969482422,256.8299865722656,252.00999450683594,252.67999267578125,251.6434326171875,5241200
2025-11-06,CRM,250.5399932861328,250.5399932861328,234.47999572753906,239.27000427246094,238.2884521484375,11041800
2025-11-07,CRM,236.14999389648438,240.97000122070312,235.7899932861328,239.8800048828125,238.89596557617188,5741500
2025-11-10,CRM,240.0,241.91000366210938,235.0800018310547,241.7100067138672,240.71844482421875,6486600
2025-11-11,CRM,241.89999389648438,245.6999969482422,241.16000366210938,244.5,243.4969940185547,5762800
2025-11-12,CRM,245.74000549316406,248.42999267578125,243.67999267578125,246.02000427246094,245.01077270507812,4278200
2025-11-13,CRM,245.25,245.89999389648438,239.91000366210938,240.42999267578125,239.44369506835938,5542100
2025-11-14,CRM,238.30999755859375,245.17999267578125,237.4199981689453,243.66000366210938,242.6604461669922,5512900
2025-11-17,CRM,242.07000732421875,242.8300018310547,235.58999633789062,237.02999877929688,236.05764770507812,5280900
2025-11-18,CRM,236.24000549316406,237.7899932861328,230.27000427246094,233.5,232.54212951660156,8045100
2025-11-19,CRM,232.0,232.27999877929688,225.05999755859375,227.8800048828125,226.9451904296875,9710700
2025-11-20,CRM,229.25,231.07000732421875,223.3000030517578,225.3699951171875,224.44546508789062,7521100
2025-11-21,CRM,224.86000061035156,228.67999267578125,221.9600067138672,227.11000061035156,226.17832946777344,7479300
2025-11-24,CRM,227.33999633789062,228.83999633789062,225.0399932861328,226.82000732421875,225.88954162597656,8563300
2025-11-25,CRM,226.8000030517578,234.6300048828125,226.52000427246094,234.1199951171875,233.15957641601562,10233000
2025-11-26,CRM,230.50999450683594,232.82000732421875,226.0,228.14999389648438,227.21405029296875,8506600
2025-11-28,CRM,229.0,232.55999755859375,228.6300048828125,230.5399932861328,229.59426879882812,3691500
2025-12-01,CRM,228.6699981689453,234.25,228.60000610351562,232.8300018310547,231.87486267089844,5634700
2025-12-02,CRM,233.02000427246094,236.64999389648438,231.6199951171875,234.7100067138672,233.74716186523438,7626200
2025-12-03,CRM,235.36000061035156,239.25999450683594,233.16000366210938,238.72000122070312,237.74070739746094,13782000
2025-12-04,CRM,243.69000244140625,248.97000122070312,237.60000610351562,247.4600067138672,246.44485473632812,20912100
