date,ticker,open,high,low,close,adj_close,volume
2025-05-09,JPM,254.5,255.50999450683594,252.33999633789062,253.0800018310547,248.2519989013672,5087600
2025-05-12,JPM,262.8999938964844,263.6000061035156,258.70001220703125,260.04998779296875,255.08900451660156,9603900
2025-05-13,JPM,261.0299987792969,263.6700134277344,260.3900146484375,263.010009765625,257.9925842285156,8589000
2025-05-14,JPM,263.0,266.6400146484375,262.2900085449219,265.6400146484375,260.5724182128906,8643100
2025-05-15,JPM,266.9700012207031,269.5199890136719,264.760009765625,267.489990234375,262.3870544433594,9214600
2025-05-16,JPM,267.5,268.4599914550781,264.7099914550781,267.55999755859375,262.45574951171875,8932900
2025-05-19,JPM,265.54998779296875,268.32000732421875,261.92999267578125,264.8800048828125,259.826904296875,12145000
2025-05-20,JPM,262.5199890136719,266.6600036621094,262.29998779296875,265.67999267578125,260.61163330078125,8436300
2025-05-21,JPM,264.3500061035156,265.6499938964844,260.7300109863281,261.0400085449219,256.06011962890625,7464000
2025-05-22,JPM,259.44000244140625,262.29998779296875,258.8699951171875,260.6700134277344,255.6972198486328,6514100
2025-05-23,JPM,256.80999755859375,261.989990234375,256.0,260.7099914550781,255.73643493652344,6671800
2025-05-27,JPM,262.0400085449219,265.29998779296875,261.989990234375,265.2900085449219,260.22906494140625,7506600
2025-05-28,JPM,266.239990234375,266.7200012207031,262.8999938964844,263.489990234375,258.46337890625,5535400
2025-05-29,JPM,264.79998779296875,265.4100036621094,262.5299987792969,264.3699951171875,259.3266296386719,5081200
2025-05-30,JPM,263.45001220703125,265.3299865722656,262.7300109863281,264.0,258.96368408203125,10977700
2025-06-02,JPM,263.0199890136719,265.0299987792969,261.8999938964844,264.6600036621094,259.611083984375,6011200
2025-06-03,JPM,263.7300109863281,266.5799865722656,262.8800048828125,266.2699890136719,261.1903381347656,6998400
2025-06-04,JPM,265.9200134277344,267.1199951171875,264.17999267578125,264.2200012207031,259.17950439453125,5915700
2025-06-05,JPM,264.739990234375,264.739990234375,260.30999755859375,261.95001220703125,256.9527893066406,8173800
2025-06-06,JPM,264.3299865722656,266.6499938964844,264.260009765625,265.7300109863281,260.66064453125,7738100
2025-06-09,JPM,266.0,267.8999938964844,263.3500061035156,266.739990234375,261.6513977050781,8285000
2025-06-10,JPM,265.8800048828125,268.8999938964844,265.8500061035156,268.6000061035156,263.4759216308594,7538100
2025-06-11,JPM,268.67999267578125,269.6199951171875,265.7900085449219,268.1499938964844,263.03448486328125,7434100
2025-06-12,JPM,266.8599853515625,268.2900085449219,265.1400146484375,268.239990234375,263.12274169921875,6618000
