date,SPY_return_1d,SPY_return_5d,market_volatility_20d,QQQ_return_1d,QQQ_return_5d,nasdaq_volatility_20d,VIX,VIX_change_1d,VIX_spike_5d
2013-09-06,0.00048196293703184345,0.011390602046928988,0.006541543954196935,0.0011713166524549568,0.012769895107876739,0.007961987370185065,15.850000381469727,0.005072918286864736,-0.023052266324315673
2013-09-09,0.009576076011636792,0.024320263579390433,0.00694350861201701,0.011698966882993211,0.03127071117237712,0.0083004402917961,15.630000114440918,-0.013880142696148567,-0.019939817817831496
2013-09-10,0.007397185457590716,0.027252240064313593,0.007159225380393642,0.004882400674264709,0.030434749830751118,0.008342877035808953,14.529999732971191,-0.07037750309761104,-0.06451200211886143
2013-09-11,0.00313850177427355,0.022021079315139414,0.00716335456575786,-0.0019179328427928466,0.017598728851951684,0.008295005926830896,13.819999694824219,-0.048864421968009664,-0.08597886077447481
2013-09-12,-0.0026564165552283026,0.018016329919352536,0.00709182231190358,-0.0006404743008832092,0.01522652074571873,0.008236767712888575,14.289999961853027,0.03400870314091464,-0.036022667032061695
2013-09-13,0.0022492150913084874,0.019814554793749384,0.0062788640938341,0.0006408847711087962,0.01468864225835631,0.0071052103088096175,14.15999984741211,-0.009097278851501134,-0.02250448887249823
2013-09-16,0.00578749020812519,0.01598754756139753,0.006287672666985558,-0.002690226633878967,0.0002569271822685515,0.007158892661769313,14.380000114440918,0.015536742189232067,0.010115218140809512
2013-09-17,0.0044625082292277796,0.013027845506269786,0.006047890782381287,0.006679566893425193,0.0020458210456768544,0.007201823620351808,14.529999732971191,0.010431127770272886,0.020651859043933518
2013-09-18,0.011574183917502756,0.021546690004628166,0.006396144257974501,0.01199431898772918,0.01601332358563967,0.007528585675644346,13.59000015258789,-0.0646937094052571,-0.042283284769423335
2013-09-19,-0.0016758655868681638,0.022551036563563498,0.006160884996168339,0.002395693446666458,0.019100087462727178,0.007403704203613297,13.15999984741211,-0.031640934536258825,-0.05757663241670952
2013-09-20,-0.011808250468843928,0.008208819315051352,0.006720974714957596,-0.006415121210446184,0.011913916657218637,0.007468004960618538,13.119999885559082,-0.0030395108143480565,-0.04623437507301098
2013-09-23,-0.0046275101878693325,-0.0022312541146138898,0.00683489485712161,-0.002025522686945558,0.012588354221475972,0.007424793105417979,14.3100004196167,0.09070126100895992,0.041333169238244594
2013-09-24,-0.00235387461734049,-0.009002212421743705,0.006791828964591899,0.0,0.0058695810686661964,0.007429017265622116,14.079999923706055,-0.016072710633561638,0.03135070879684787
2013-09-25,-0.0028903763150613937,-0.023172549522727515,0.005567940811407886,-0.003425146088916753,-0.009456563145723296,0.005522941035134753,14.010000228881836,-0.004971569261613573,0.01994759512443034
2013-09-26,0.003845298042417511,-0.017770271839804952,0.005573379039340136,0.007764773794660451,-0.0041509664283608805,0.005650681283655536,14.0600004196167,0.0035688929277664094,0.010347818505664685
2013-09-27,-0.004596610101212151,-0.010602141199927861,0.005751511922525215,-0.001263085467145042,0.0010128096368944295,0.005600175882211567,15.460000038146973,0.09957322736470009,0.07480532652557681
2013-09-30,-0.005328335419812258,-0.011298759793443747,0.0058618549784678065,-0.002402964994809409,0.0006342182062919477,0.005345148371336761,16.600000381469727,0.0737387024909344,0.11844765931880397
2013-10-01,0.007916206621866095,-0.0011207599998488416,0.006006430312755084,0.01014202687137078,0.01078267733575311,0.005584136105117099,15.539999961853027,-0.06385544549745659,0.026826995528821396
